id,neuroticism,extraversion,openness,agreeableness,conscientiousness,impulsivity,sensation,education,age,gender,country,ethnicity,class
198,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.47617,-0.71727,-0.91699,-0.52745,-0.71126,-0.84637,5
199,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.05188,0.47617,0.58331,0.76096,-0.00665,1.86203,1.2247,6
200,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.46725,2.32338,0.7233,1.81866,1.30612,0.52975,0.07987,4
201,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.16767,-0.84732,1.11406,1.46191,0.52975,1.2247,6
202,0.49788,-0.48246,1.16365,0.96082,0.1144,-0.14882,-0.94779,-0.58331,-1.34289,1.30612,-0.71126,-0.84637,5
203,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.67825,1.2861,-0.45174,0.94156,1.13407,0.19268,-0.84637,6
204,2.59171,-0.48246,-2.43591,0.96082,-0.31685,-1.55078,-1.09207,-2.39883,-0.91699,-0.65253,-1.37983,-2.07848,5
205,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.96248,1.24033,-0.01729,0.25953,-0.21712,0.40148,5
206,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.14882,1.11406,0.29338,-0.91699,-1.0145,1.86203,0.40148,5
207,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.05188,1.2861,0.58331,0.13136,0.41594,0.88113,0.07987,5
208,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.67825,0.47617,-0.58331,0.59042,-0.14277,-0.21712,0.40148,5
209,0.49788,0.48246,0.45468,0.96082,-0.31685,0.13606,0.00332,-0.17779,-0.30172,-0.00665,0.52975,1.2247,4
210,-0.07854,-0.48246,1.16365,0.96082,-0.50212,-1.43907,0.47617,1.06238,-0.45321,1.13407,-1.37983,-0.84637,0
211,-0.07854,0.48246,-0.61113,0.96082,-0.31685,0.73545,0.16767,-1.42424,-0.01729,-1.25773,1.86203,0.7654,3
212,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.67825,-0.57545,-1.11902,1.11406,0.93949,-1.37983,-2.07848,5
213,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.13606,0.63779,-0.84732,1.81866,0.58489,-0.21712,-1.18084,6
214,1.09449,0.48246,-0.05921,0.21128,-0.31685,0.52135,-0.15487,-1.27553,0.94156,0.12331,-1.37983,-1.54858,5
215,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.14882,1.11406,0.44585,1.2861,1.30612,0.19268,1.2247,5
216,-0.07854,0.48246,0.45468,0.24923,-0.31685,1.60383,-0.30033,-0.71727,1.11406,-0.40581,0.19268,0.07987,5
217,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.22393,1.11406,0.29338,1.45039,-0.00665,0.88113,0.7654,5
218,0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.23461,0.80523,0.44585,1.45039,-1.64101,1.86203,0.7654,2
219,-0.07854,0.48246,1.16365,-0.28519,-0.31685,0.31287,1.11406,-0.84732,-1.07533,0.7583,-0.21712,-0.52593,4
220,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.34799,-0.57545,0.14143,1.11406,0.25953,-1.37983,-0.84637,6
221,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.82562,-0.30033,0.29338,-0.01729,0.12331,0.19268,0.07987,5
222,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.47617,-0.45174,-0.76096,0.93949,0.52975,-0.52593,3
223,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.24649,0.63779,0.7233,1.11406,0.25953,1.29221,1.2247,6
224,1.82213,-0.48246,0.45468,0.96082,-0.31685,-1.1943,1.11406,-0.31776,1.11406,0.93949,-0.21712,0.07987,1
225,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.46725,1.45421,0.29338,0.43852,0.7583,-0.21712,-0.21575,5
226,0.49788,0.48246,0.45468,0.96082,-0.31685,-1.32828,0.63779,0.88309,-0.45321,0.25953,-1.37983,-1.54858,6
227,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.47617,-0.71727,1.45039,1.46191,-0.21712,-0.84637,5
228,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.22393,0.96248,-0.97631,-0.60633,0.58489,1.29221,0.40148,5
229,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.67825,0.32197,-0.01928,-0.76096,-0.14277,0.19268,0.07987,6
230,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.05308,1.45421,0.14143,0.94156,1.63088,-1.37983,-2.07848,6
231,0.49788,0.48246,-0.05921,0.96082,-0.31685,1.02119,-2.21069,-1.82919,0.59042,0.41594,-1.37983,-1.54858,5
232,2.59171,0.48246,1.16365,0.96082,-0.31685,0.13606,-1.09207,-0.45174,-0.45321,0.25953,-0.21712,-1.54858,6
233,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.04257,1.2861,-0.01928,0.13136,0.7583,0.52975,0.7654,5
234,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.67825,0.80523,-1.42424,0.94156,0.25953,0.52975,0.40148,6
235,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.41667,0.96248,-0.01928,-0.91699,1.63088,0.19268,0.40148,4
236,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.96248,-1.27553,2.23427,2.04506,-1.37983,-2.07848,5
237,-0.07854,0.48246,1.16365,0.96082,-0.31685,1.49158,0.32197,-0.17779,0.43852,0.41594,0.19268,-0.21575,6
238,-0.07854,0.48246,-1.7379,0.96082,-0.31685,0.91093,-0.15487,-2.21069,0.28783,1.30612,-1.37983,-2.07848,5
239,-0.95197,0.48246,-1.22751,0.96082,-0.31685,0.52135,-0.15487,-0.71727,-0.60633,0.25953,-0.21712,-0.21575,4
240,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.86962,0.63779,0.7233,1.61108,0.25953,-1.37983,-0.84637,5
241,0.49788,0.48246,1.16365,0.96082,-0.31685,0.62967,-1.23177,-0.01928,1.61108,2.63199,-1.37983,-0.84637,4
242,-0.07854,0.48246,-1.22751,-0.28519,-0.31685,2.127,-1.23177,-0.84732,0.76096,-1.0145,0.19268,-1.18084,5
243,-0.95197,0.48246,-0.61113,0.96082,-0.31685,1.49158,-1.50796,-3.27393,0.76096,-0.89891,-1.37983,-1.54858,5
244,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,1.11406,0.7233,0.94156,0.93949,-1.37983,-0.21575,5
245,0.49788,-0.48246,0.45468,0.96082,-0.31685,1.98437,-1.50796,-0.17779,1.11406,-2.90161,-0.71126,-0.52593,5
246,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.24649,-0.94779,-1.68062,-1.47955,-1.38502,-2.55524,-1.54858,5
247,-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.37297,-0.69509,-1.27553,0.43852,-0.65253,-0.21712,-0.84637,5
248,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.92104,-0.30033,-1.11902,0.59042,1.63088,-0.21712,-0.52593,6
249,1.09449,0.48246,1.98437,0.96082,-0.31685,-2.42317,0.16767,-0.31776,2.03972,1.81175,-0.71126,-1.18084,5
250,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.13281,0.32197,-0.17779,0.94156,1.13407,-0.71126,-0.21575,5
251,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-0.31776,-0.45321,1.46191,0.19268,-0.84637,5
252,0.49788,0.48246,0.45468,0.96082,-0.31685,0.62967,-0.94779,-0.71727,-0.15487,0.7583,-1.37983,-1.54858,4
253,-0.95197,0.48246,1.16365,0.96082,-0.31685,-1.43907,0.96248,-0.58331,2.23427,2.04506,-0.71126,-0.21575,5
254,1.09449,0.48246,1.98437,0.96082,-0.31685,-0.79151,0.16767,0.29338,-0.01729,0.93949,-1.37983,-2.07848,6
255,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,1.37297,-0.69509,-0.71727,-0.91699,-0.27607,-1.37983,-0.84637,4
256,0.49788,0.48246,1.16365,0.96082,-0.31685,-1.1943,1.74091,1.06238,1.2861,0.7583,0.19268,0.40148,5
257,-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.46725,0.63779,-0.31776,0.76096,0.93949,-0.71126,-0.21575,4
258,0.49788,-0.48246,1.98437,0.96082,-0.31685,0.04257,0.00332,0.88309,-2.70172,-0.27607,-0.71126,0.07987,4
259,2.59171,-0.48246,1.98437,0.96082,-0.31685,0.52135,-0.15487,-0.45174,-1.47955,1.81175,-0.71126,-1.54858,5
260,2.59171,-0.48246,-0.05921,0.96082,-0.31685,-1.05308,-0.30033,0.29338,0.43852,0.7583,-0.21712,-0.52593,6
261,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.46725,0.96248,2.15324,-0.91699,-0.00665,1.86203,1.2247,5
262,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.67825,-0.43999,0.7233,-0.01729,-0.14277,1.86203,0.07987,2
263,1.09449,-0.48246,1.16365,0.96082,-0.50212,-0.92104,0.80523,-0.31776,0.94156,0.25953,-1.37983,-1.54858,3
264,1.82213,0.48246,-2.43591,0.96082,-0.31685,-1.05308,0.00332,-0.01928,1.61108,1.13407,-0.71126,-1.54858,5
265,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-0.01928,0.59042,0.58489,-1.37983,-1.18084,5
266,0.49788,0.48246,0.45468,0.96082,-1.10702,-0.24649,0.00332,-0.45174,-0.01729,-0.00665,-0.71126,-2.07848,2
267,1.82213,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.15487,-0.17779,0.28783,0.7583,-0.21712,0.07987,6
268,0.49788,-0.48246,-0.05921,0.96082,-1.10702,-0.92104,1.45421,-1.27553,-0.45321,-0.00665,-0.21712,0.07987,6
269,1.09449,0.48246,1.16365,0.96082,-0.31685,-1.05308,1.74091,0.58331,0.43852,2.04506,-0.21712,-0.52593,6
270,0.49788,0.48246,1.16365,0.96082,-1.10702,-0.92104,0.16767,-0.84732,-0.76096,0.12331,-1.37983,-2.07848,4
271,1.09449,0.48246,1.16365,0.96082,-0.31685,-2.3436,2.127,1.65653,0.76096,0.7583,0.88113,0.40148,6
272,1.09449,0.48246,1.16365,0.96082,-0.31685,0.73545,-0.69509,0.44585,0.28783,-1.38502,-0.71126,0.7654,6
273,1.82213,-0.48246,1.98437,0.96082,-0.31685,-1.05308,0.00332,-0.01928,0.28783,-0.00665,0.52975,-0.84637,6
274,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,0.16767,-1.11902,0.28783,0.25953,-0.71126,-0.21575,6
275,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,0.96248,0.14143,-0.91699,0.58489,-0.21712,0.7654,6
276,0.49788,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.43999,0.14143,0.43852,1.63088,-1.37983,-0.21575,4
277,1.82213,-0.48246,1.98437,0.96082,-0.31685,-0.92104,0.47617,-0.58331,-0.30172,-0.52745,-0.21712,-0.52593,6
278,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-1.05308,1.45421,1.06238,0.76096,-0.14277,0.52975,0.07987,5
279,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.24649,-0.43999,-0.31776,0.76096,-0.00665,-0.71126,-0.52593,5
280,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.32828,0.80523,0.29338,0.43852,0.41594,0.19268,-0.52593,5
281,1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.05188,0.16767,0.7233,-0.01729,-0.89891,-0.71126,-0.84637,6
282,1.09449,0.48246,-0.61113,0.96082,-0.31685,0.04257,-0.30033,-2.21069,-0.15487,-0.14277,-0.71126,-0.84637,5
283,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.05188,0.00332,0.14143,0.94156,0.93949,0.19268,0.40148,5
284,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.92104,1.58487,0.14143,-0.30172,0.7583,0.19268,0.40148,6
285,0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-1.1943,-0.80615,0.7233,-0.45321,0.25953,1.29221,-0.21575,3
286,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.92104,1.2861,-0.71727,-0.30172,0.25953,-1.37983,-0.21575,5
287,1.09449,0.48246,0.45468,0.96082,-0.31685,0.22393,-1.37639,-0.17779,-1.34289,-0.14277,-1.37983,-2.07848,5
288,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.31287,0.32197,-0.45174,0.43852,-0.89891,-0.21712,-0.21575,3
289,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21712,-1.54858,6
290,-0.07854,0.48246,1.16365,0.96082,-0.31685,-2.05048,0.63779,-0.71727,1.61108,1.13407,-1.37983,-1.18084,4
291,0.49788,0.48246,-0.05921,0.96082,-1.10702,-0.92104,0.96248,-0.84732,1.45039,0.93949,-1.37983,-1.54858,0
292,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.62967,-1.09207,0.44585,-0.76096,-0.40581,-1.37983,-0.52593,5
293,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,3
295,-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.13281,0.00332,-0.17779,-0.76096,-0.40581,0.19268,-0.21575,3
296,-0.95197,0.48246,-1.43719,0.96082,-0.31685,-0.34799,0.47617,-0.17779,-0.60633,-0.14277,-0.71126,-0.84637,5
297,0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.37297,-0.43999,0.14143,-0.01729,-0.00665,-0.71126,-0.52593,5
298,2.59171,0.48246,-1.7379,0.96082,-0.31685,0.82562,-0.80615,0.14143,-0.15487,1.13407,-0.21712,-0.52593,0
300,0.49788,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.30033,-1.42424,1.61108,0.41594,-0.21712,-1.54858,5
301,0.49788,0.48246,-0.05921,-0.57009,-0.31685,0.82562,-0.94779,-0.17779,0.43852,0.58489,-0.71126,-0.84637,5
302,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-0.43999,-1.55521,0.13136,0.58489,-1.37983,-1.54858,3
303,0.49788,0.48246,1.98437,0.96082,-0.31685,0.52135,-0.43999,-0.71727,0.59042,0.93949,-0.71126,-0.84637,6
304,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.14882,0.63779,-0.01928,-0.76096,-0.40581,-0.21712,0.07987,6
305,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.00332,-1.27553,-0.15487,0.93949,-0.21712,-1.18084,6
306,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.05308,-2.32338,-1.27553,1.61108,0.12331,-0.71126,-1.54858,4
307,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,-1.23177,-0.84732,-1.07533,0.7583,-1.37983,-0.84637,5
308,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,-0.57545,-0.71727,1.11406,0.7583,-0.71126,-0.52593,5
309,0.49788,0.48246,-1.22751,0.96082,-0.31685,-1.69163,0.80523,-0.17779,-0.01729,1.63088,0.19268,0.07987,5
310,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.79151,0.16767,-0.17779,0.59042,0.41594,-1.37983,-2.07848,6
311,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.32828,-0.15487,-0.84732,0.13136,0.58489,-1.37983,-1.54858,3
312,-0.95197,0.48246,-1.7379,0.96082,-0.31685,1.13281,-0.57545,-1.97495,-0.30172,-0.14277,1.86203,0.7654,3
313,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.34799,0.00332,-0.45174,0.28783,0.12331,-1.37983,-0.52593,6
314,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.04257,1.74091,0.29338,0.59042,1.30612,0.19268,-0.52593,5
315,-0.95197,0.48246,-1.22751,0.21128,-0.31685,-0.58016,0.16767,-0.71727,0.13136,-0.14277,-0.71126,-1.18084,5
316,1.09449,0.48246,1.98437,0.96082,-0.31685,-0.79151,0.80523,0.58331,-0.01729,0.41594,-0.71126,-0.52593,5
317,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.80523,1.06238,-0.45321,-0.78155,1.86203,0.40148,5
318,0.49788,-0.48246,0.45468,0.96082,-1.10702,-0.79151,1.93886,-0.97631,-0.01729,1.13407,-0.71126,-0.52593,5
319,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.00332,-0.71727,0.28783,0.93949,-1.37983,-1.18084,2
320,1.09449,0.48246,-1.7379,0.96082,0.1144,0.31287,-0.30033,-1.27553,-0.15487,0.58489,0.88113,0.40148,4
321,1.09449,0.48246,0.45468,0.96082,-0.31685,0.73545,-0.30033,-0.58331,-1.07533,-0.14277,-1.37983,-1.18084,5
322,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.52135,-0.30033,-0.97631,1.81866,1.63088,-1.37983,-2.07848,5
323,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.79151,0.47617,0.44585,0.94156,0.12331,-0.21712,0.40148,5
324,1.09449,-0.48246,-1.43719,0.96082,-0.31685,0.91093,-1.09207,-1.68062,0.28783,-0.78155,-0.71126,0.07987,6
325,-0.07854,0.48246,1.98437,0.96082,-0.31685,0.22393,0.00332,1.43533,-0.91699,0.93949,0.19268,-0.52593,5
326,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,1.2861,-0.17779,0.94156,2.33337,0.19268,-0.52593,5
327,0.49788,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,-1.6334,-1.97495,0.94156,0.41594,0.52975,0.07987,6
328,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.86962,1.58487,-0.01928,1.61108,1.30612,-1.37983,-0.84637,6
329,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.22393,-0.30033,-1.27553,1.11406,-0.52745,-1.37983,-2.07848,5
330,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,0.47617,-0.97631,0.43852,-0.14277,0.52975,-0.21575,4
331,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.05308,0.47617,-0.71727,0.76096,0.7583,-0.21712,-0.21575,1
332,0.49788,-0.48246,-2.43591,0.96082,-0.31685,-0.24649,-0.43999,-0.97631,-0.45321,0.58489,-1.37983,-0.84637,6
333,1.82213,0.48246,-1.22751,0.24923,-0.31685,-0.46725,-0.43999,-1.55521,0.94156,0.7583,-1.37983,-1.54858,0
334,-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.82196,-1.92173,-0.84732,0.43852,-1.78169,0.19268,-0.52593,6
335,2.59171,-0.48246,-0.61113,0.24923,-0.31685,-1.32828,-0.43999,-0.97631,0.13136,0.12331,1.29221,-0.21575,4
336,2.59171,0.48246,-1.7379,0.24923,-0.31685,-0.14882,-0.15487,-1.42424,-1.34289,-0.00665,-0.21712,0.7654,4
337,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.57545,0.58331,0.43852,-1.0145,1.86203,0.7654,6
338,1.09449,0.48246,1.16365,0.96082,-1.10702,0.62967,0.16767,-0.17779,-0.01729,1.30612,-0.21712,-0.84637,5
339,1.09449,0.48246,-0.05921,0.24923,-0.31685,-0.58016,0.32197,1.06238,-1.772,0.41594,1.86203,0.40148,5
340,0.49788,-0.48246,1.98437,0.96082,-0.31685,-1.86962,1.2861,0.29338,0.76096,1.46191,-0.21712,0.40148,6
341,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.14882,-0.30033,-0.58331,0.94156,0.7583,-1.37983,-0.21575,5
342,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.46725,1.11406,0.88309,0.28783,0.41594,-2.55524,-0.21575,5
343,1.82213,0.48246,-0.05921,0.96082,-0.31685,-1.69163,0.96248,-0.31776,0.94156,1.81175,-2.55524,-1.54858,5
344,1.82213,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.00332,-0.01928,-0.15487,0.58489,0.19268,-0.52593,1
345,-0.95197,0.48246,-2.43591,0.96082,-0.31685,0.22393,-0.15487,-0.01928,-0.15487,-0.40581,0.88113,-0.84637,5
346,0.49788,0.48246,1.16365,0.96082,-0.31685,-1.86962,0.16767,1.43533,1.81866,1.13407,-0.71126,-0.84637,1
347,0.49788,0.48246,0.45468,0.96082,-0.31685,0.04257,0.47617,-0.17779,0.94156,0.25953,0.19268,-0.21575,2
348,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.14882,1.74091,1.65653,2.46262,0.25953,1.86203,1.2247,6
349,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.92104,0.80523,-0.01928,-0.01729,0.41594,-1.37983,-1.54858,2
350,1.09449,-0.48246,-0.05921,0.96082,-1.10702,-0.58016,0.32197,-0.45174,-0.15487,0.25953,-0.21712,-1.18084,6
351,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.52135,-0.69509,-0.58331,0.13136,-0.14277,-0.21712,0.40148,5
352,0.49788,0.48246,-0.61113,0.96082,-0.31685,1.02119,-0.57545,0.88309,1.2861,-0.65253,0.88113,-0.21575,4
353,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.41667,0.16767,-0.01928,-0.45321,-0.52745,-0.21712,0.40148,5
354,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.69509,0.44585,0.76096,-1.38502,0.19268,-0.21575,1
355,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.00332,-0.17779,-0.60633,0.41594,0.52975,-0.84637,2
356,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.22393,-0.15487,-0.01928,0.28783,-0.27607,-0.71126,0.40148,2
357,-0.07854,-0.48246,-2.43591,0.96082,-0.31685,0.62967,0.00332,1.24033,1.81866,0.93949,1.86203,1.92173,6
358,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.15487,-1.27553,1.45039,0.41594,-0.71126,0.07987,6
359,0.49788,-0.48246,-1.7379,0.96082,-0.31685,2.46262,-1.23177,-0.97631,-1.772,-1.64101,1.86203,1.92173,3
360,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.41667,-0.80615,0.88309,0.13136,-0.40581,0.52975,-0.21575,2
361,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.58016,1.58487,0.58331,0.13136,0.41594,1.29221,1.92173,5
362,1.09449,0.48246,0.45468,0.96082,-0.31685,0.52135,0.80523,-0.01928,0.13136,-0.14277,-0.21712,0.07987,2
363,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.63779,1.06238,0.94156,1.30612,0.88113,0.40148,5
364,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.41667,0.32197,-0.17779,0.59042,0.41594,-0.71126,-0.52593,2
365,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.23461,-0.15487,-1.27553,0.76096,0.41594,-1.37983,-2.07848,5
366,0.49788,0.48246,1.98437,0.96082,-0.31685,0.41667,-0.15487,0.14143,-0.01729,-0.52745,-0.21712,-0.21575,5
367,1.09449,-0.48246,-0.05921,0.96082,-0.50212,-0.14882,0.00332,-0.58331,-0.45321,-1.25773,-1.37983,-1.54858,5
368,0.49788,0.48246,0.45468,0.96082,-0.50212,-1.05308,0.47617,-0.17779,-0.15487,0.58489,-1.37983,-1.18084,0
369,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.1943,0.47617,0.29338,0.43852,0.25953,0.19268,-0.21575,5
370,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.94779,-1.68062,0.13136,0.7583,-0.21712,-0.84637,6
371,-0.07854,0.48246,0.45468,0.96082,-0.31685,1.23461,0.32197,0.29338,0.76096,-0.65253,0.19268,-0.21575,3
372,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,0.22393,0.32197,0.14143,-0.91699,-0.27607,-0.71126,0.07987,5
373,0.49788,0.48246,0.45468,0.96082,-0.31685,1.02119,2.32338,1.65653,-1.34289,0.41594,1.29221,1.92173,5
374,-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.91093,0.96248,-1.11902,0.59042,0.25953,-0.21712,0.40148,5
375,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.34799,-1.7625,0.7233,-0.91699,0.12331,-0.21712,-0.52593,6
376,1.82213,0.48246,1.16365,0.96082,-0.31685,-0.24649,1.2861,0.88309,1.61108,1.13407,-0.71126,-1.18084,6
377,2.59171,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.16767,0.29338,-1.34289,1.46191,-1.37983,-0.84637,6
378,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.92104,0.00332,-0.71727,0.13136,0.93949,-0.71126,0.40148,5
379,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.57545,-1.68062,0.43852,-0.52745,-0.71126,-1.18084,5
380,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,0.82562,-0.94779,0.58331,0.59042,0.7583,0.52975,-0.21575,0
381,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.82562,-0.43999,0.7233,-0.01729,0.25953,-0.21712,-0.21575,6
382,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.46725,1.11406,-0.31776,-0.60633,0.12331,0.19268,0.7654,2
383,0.49788,-0.48246,-1.7379,-0.28519,-0.31685,-0.34799,-0.57545,-1.11902,-0.91699,-0.78155,1.29221,-0.52593,4
384,0.49788,0.48246,1.16365,-0.28519,-0.31685,-0.79151,0.16767,-0.17779,-0.30172,0.7583,0.19268,0.40148,5
385,1.09449,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.30033,-0.45174,1.11406,0.7583,-2.55524,-0.52593,5
386,1.09449,0.48246,0.45468,0.96082,-1.10702,-0.24649,0.16767,-0.97631,0.76096,0.58489,0.19268,-1.54858,1
387,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.58016,-0.43999,-2.39883,0.13136,-0.40581,-0.71126,-0.21575,5
388,1.09449,-0.48246,-1.22751,0.96082,-0.31685,-2.05048,0.47617,-1.11902,1.61108,0.58489,-0.71126,-0.52593,4
389,-0.07854,-0.48246,0.45468,0.96082,-1.10702,-1.32828,0.32197,-0.58331,-1.34289,2.04506,-0.71126,0.07987,0
390,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.13606,-0.30033,0.14143,-0.15487,-0.27607,-0.21712,-0.84637,3
391,-0.07854,-0.48246,1.98437,0.96082,-0.31685,-0.58016,0.32197,-0.17779,0.13136,0.58489,-1.37983,-1.54858,5
392,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.67825,-0.43999,0.29338,0.13136,-0.00665,0.19268,-0.84637,2
393,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.62967,0.00332,0.14143,0.28783,0.12331,-0.71126,-0.52593,5
394,0.49788,0.48246,-1.43719,0.96082,-0.31685,-0.46725,0.32197,-0.58331,-0.01729,1.13407,-0.71126,-1.18084,5
395,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.15487,-2.21069,-0.60633,1.46191,-1.37983,-2.07848,6
396,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-1.43907,0.63779,-0.17779,-0.76096,1.81175,0.52975,0.40148,6
397,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.22393,1.2861,-0.45174,-1.47955,-0.78155,1.86203,1.2247,6
398,0.49788,0.48246,0.45468,0.96082,-0.31685,-1.86962,0.63779,-0.97631,-0.30172,0.58489,-0.21712,-0.52593,6
